Madison Wolpe,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,
================================================================================,,,,,,,,,,,
2025 Acct Total,Rev_2024,Rev_2025,Net_Account_Change for 2026,Net_Rev_Change,2026 Acct Total, Rev_2025 after Acct Change ,,,,,
2490,179461.27,1555673.72,-2148,214733.28,342," $1,770,407.00 ",,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
BREAKDOWN BY SEGMENT/GROUP,,,,,,,,,,,
================================================================================,,,,,,,,,,,
,Accounts,Revenue,,,,,,,,,
Group 1,16,410358.06,,,,,,,,,
Group 2,188,1294743.13,,,,,,,,,
Group 3,138,65305.81,,,,,,,,,
Totals,342,1770407.0,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 16 accounts | $410358.06 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1027262.0,Lefler Teeter Designs,DESIGN,DESIGN_FIRM,Group 2 High Potential,1245.0,8405.0,2,7,FALSE,N,FALSE
1011198.0,Jordan Madison Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,6430.0,8325.0,3,6,FALSE,N,FALSE
1024292.0,Janet Baker Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,1400.5,8223.8,3,5,FALSE,N,FALSE
1016094.0,NB Creative LLC  (dba Nataliya Borener Interiors),DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,3400.0,8185.0,1,2,FALSE,N,FALSE
1014085.0,Holly Wright,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,990.0,8178.0,1,2,FALSE,N,FALSE
1016727.0,Meredith Owen Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,2719.0,8155.0,1,3,FALSE,N,FALSE
1036195.0,Avenue Design Company,RETAIL,SINGLE_LOCATION,Group 2 High Potential,0.0,8057.0,0,4,TRUE,N,FALSE
1006463.0,Allison Burke Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,0.0,7809.0,0,4,TRUE,N,FALSE
1015516.0,Diamonds In The Desert,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,481.0,7681.0,3,2,FALSE,N,FALSE
1011431.0,Creative Design,DESIGN,DESIGN_FIRM,Group 2 High Potential,2335.0,7670.0,2,9,FALSE,N,FALSE
1027282.0,"O.M. Design Group, LLC",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,878.0,7650.0,1,4,FALSE,N,FALSE
1022976.0,Marigold House,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,18038.0,7392.0,6,3,FALSE,N,FALSE
1036339.0,"Enliven Design, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,0.0,7355.69,0,3,TRUE,N,FALSE
1023116.0,DuLany Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,2241.0,7329.75,4,6,FALSE,N,FALSE
1023813.0,Interior Ideas,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,0.0,7181.0,0,4,FALSE,N,FALSE
1019850.0,Round Table Design Inc,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,4225.0,7175.0,1,2,FALSE,N,FALSE
1035136.0,NDG Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,0.0,7168.0,0,3,FALSE,N,FALSE
1018551.0,Herringbone Home,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,15343.1,6965.2,7,7,FALSE,N,FALSE
1013500.0,"Neighbor Interior Design, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,16523.5,6930.5,9,6,FALSE,N,FALSE
1025773.0,Wolfe Home,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,5098.0,6745.0,3,3,FALSE,N,FALSE
1011242.0,Unique Spaces,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,1221.0,6717.0,1,4,FALSE,N,FALSE
1017224.0,"Rebecca Castillo Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,9100.5,6712.4,9,5,FALSE,N,FALSE
1017716.0,Just the Thing Decorating,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,672.5,6688.0,2,9,FALSE,N,FALSE
1026572.0,West Haven Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,19286.0,6605.0,9,4,FALSE,N,FALSE
1027144.0,"Ducharme Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,6679.0,6580.0,2,4,FALSE,N,FALSE
1019369.0,Marion Interior Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,4323.0,6577.67,3,3,FALSE,N,FALSE
1009743.0,PL Hinners Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,0.0,6549.5,0,4,TRUE,N,FALSE
1036982.0,Desert Engineers,DESIGN,ARCHITECT_BUILDER,Group 2 High Potential,0.0,6536.08,0,2,TRUE,N,FALSE
1004584.0,Kimberly Becker Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,1375.0,6528.5,2,1,FALSE,N,FALSE
