Rep Detail Report: Anna Hudspeth,,,,,,,,,,,,,,
Generated: 2025-12-18 06:44:58,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Total Accounts (after alignment):,Total 2024 Revenue: ,Total 2025 Revenue:,Accounts Removed (Floor):,Revenue Removed (Floor): ,Final Accounts (Keeping):,Final Revenue (Keeping):,Zero Revenue Accounts:,Zero Revenue New 2025 Accounts: ,,,,,,
979,2612661.77,2455807.92,588,195895.45,391,2259912.47,491,29,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
,Accounts,Revenue,Removed,,,,,,,,,,
Group 2 Medium Potential: ,141,893929.42,0,,,,,,,,,,
Group 1 High Potential: ,17,656064.1,0,,,,,,,,,,
Group 2 High Potential: ,66,495053.25,0,,,,,,,,,,
Group 3 Medium Potential: ,161,183872.8,140,,,,,,,,,,
Group 1 Medium Potential: ,6,125070.69,0,,,,,,,,,,
Group 3 High Potential: ,79,61458.92,5,,,,,,,,,,
Group 3 Low Potential: ,505,23946.34,443,,,,,,,,,,
Group 2 Low Potential: ,4,16412.4,0,,,,,,,,,,
Totals,979,2455807.92,588,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 23 accounts | 781134.79 revenue,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1013886,Georgia Patio,RETAIL,SINGLE_LOCATION,1508.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/31/2020,FALSE,0.0,FALSE
1013879,Davis Imports,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/10/2020,FALSE,0.0,FALSE
1013842,"The Property Experts, LLC",RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/18/2021,FALSE,0.0,FALSE
1013778,Madison Fireplace and Patio,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/7/2020,FALSE,0.0,FALSE
1013744,Two For Home dba Nashville Home & Interiors,RETAIL,SINGLE_LOCATION,5988.4,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/17/2020,FALSE,0.0,FALSE
1013501,Quite the Pair,RETAIL,SINGLE_LOCATION,1830.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/30/2020,FALSE,0.0,FALSE
1013485,Options Designs,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/21/2023,FALSE,0.0,FALSE
1013469,MCAnally Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/17/2025,TRUE,18.3,FALSE
1013383,Southern Spa and Patio,RETAIL,SINGLE_LOCATION,165.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/28/2020,FALSE,0.0,FALSE
1011919,"Saberi, LLC - Essy Rugs",RETAIL,SINGLE_LOCATION,230.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/28/2021,FALSE,0.0,FALSE
1011463,Ss Amanda Kistela,INTERNAL,SALES_REP,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/24/2022,FALSE,0.0,FALSE
1011321,"HPFC, Inc. dba High Point Furniture",RETAIL,SINGLE_LOCATION,1788.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/1/2020,FALSE,0.0,FALSE
1009997,"Wallpaper Plus, Inc.",RETAIL,SINGLE_LOCATION,1510.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/5/2023,FALSE,0.0,FALSE
1026610,BORDEN'S,RETAIL,MULTIPLE_LOCATIONS,628.4,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/22/2024,FALSE,0.0,FALSE
1009752,Bluehouse,RETAIL,SINGLE_LOCATION,139.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/10/2020,FALSE,0.0,FALSE
1009405,Blairhaus,RETAIL,SINGLE_LOCATION,1913.2,0.0,5,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/20/2020,FALSE,0.0,FALSE
1009253,"Harris Carpet, Inc.",RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/28/2025,TRUE,19.8,FALSE
1007865,Janet South Designs dba Three By Five,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/25/2020,FALSE,0.0,FALSE
1007615,Mountain Oak Florist and Gifts,RETAIL,SINGLE_LOCATION,6300.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/15/2020,FALSE,0.0,FALSE
1007467,Trendy Pieces,RETAIL,SINGLE_LOCATION,675.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/27/2020,FALSE,0.0,FALSE
1005668,Interiors At Fun Finds,RETAIL,SINGLE_LOCATION,1475.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/6/2020,FALSE,0.0,FALSE
1005361,Island Interiors,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/27/2020,FALSE,0.0,FALSE
1002959,Pillow Tree Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,2/28/2025,TRUE,19.0,FALSE
1002769,Spruce,RETAIL,SINGLE_LOCATION,1418.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/25/2020,FALSE,0.0,FALSE
1002232,Feather Your Nest,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/8/2021,FALSE,0.0,FALSE
1000871,Interior Motives Design and Decor (LA),RETAIL,SINGLE_LOCATION,42.5,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/10/2021,FALSE,0.0,FALSE
1000754,Dunn's Designs (LA) dba Luxe Interiors,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/9/2020,FALSE,0.0,FALSE
1000438,Fleming Carpet Distributors Inc,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/9/2020,FALSE,0.0,FALSE
1015436,Shop Provision LLC,RETAIL,SINGLE_LOCATION,15005.0,0.0,6,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/16/2021,FALSE,0.0,FALSE
1016268,grace frances interiors,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/5/2021,FALSE,0.0,FALSE
1016475,Design Studio Nashville,RETAIL,SINGLE_LOCATION,487.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/15/2020,FALSE,0.0,FALSE
1017385,Christopher Rugs & Associates,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/17/2021,FALSE,0.0,FALSE
1026599,Shop House,RETAIL,SINGLE_LOCATION,3385.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/25/2024,FALSE,0.0,FALSE
1026005,FIFTYEIGHT LLC,RETAIL,SINGLE_LOCATION,8598.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/7/2023,FALSE,0.0,FALSE
1025904,"Crazy Good Design, LLC",RETAIL,SINGLE_LOCATION,4078.6,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/14/2023,FALSE,0.0,FALSE
1025617,Shelby Chambers Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/23/2025,TRUE,18.4,FALSE
1025479,Christine Diggs Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,12/8/2025,TRUE,16.7,FALSE
1025448,Golden Glam interiors,RETAIL,MULTIPLE_LOCATIONS,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/25/2023,FALSE,0.0,FALSE
1025440,"Feather Your Nest Furnishings, LLC",RETAIL,SINGLE_LOCATION,4578.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/26/2023,FALSE,0.0,FALSE
1025283,Phillips Scott,RETAIL,MULTIPLE_LOCATIONS,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/1/2023,FALSE,0.0,FALSE
1000089,Nola Rugs,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/16/2020,FALSE,0.0,FALSE
1024755,ABAT-JOUR INTERIORS,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/19/2023,FALSE,0.0,FALSE
1024459,"Design by Joy, LLC dba Affirmation, LLC",RETAIL,SINGLE_LOCATION,5842.0,0.0,4,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/29/2023,FALSE,0.0,FALSE
1024388,"The Summers End Group, LLC",RETAIL,SINGLE_LOCATION,546.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/18/2023,FALSE,0.0,FALSE
1023787,BUSINESS AND OFFICE KONNEXTIONs,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/21/2023,FALSE,0.0,FALSE
1023763,Jennifer Frederick Design,RETAIL,SINGLE_LOCATION,50.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/16/2023,FALSE,0.0,FALSE
1023636,Wilder Roots Design,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/27/2023,FALSE,0.0,FALSE
1023169,Canoochee Creek Market on Broad Inc,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/4/2023,FALSE,0.0,FALSE
1023008,Hood's Home Center,RETAIL,MULTIPLE_LOCATIONS,3705.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/2/2022,FALSE,0.0,FALSE
1022875,Richard Tubb Interiors,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/25/2022,FALSE,0.0,FALSE
1021789,"CHAPMAN WORKSPACE,INC.",RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/22/2022,FALSE,0.0,FALSE
1021768,Green Gates Market,RETAIL,MULTIPLE_LOCATIONS,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/2/2022,FALSE,0.0,FALSE
1021700,Kinder’s Express Furniture Outlet,RETAIL,SINGLE_LOCATION,1765.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/26/2022,FALSE,0.0,FALSE
1021429,Details Rentals,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/4/2022,FALSE,0.0,FALSE
1021288,Bear Creek Furnishings LLC,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/26/2022,FALSE,0.0,FALSE
1021000,Sally Kyle & Company LLC,RETAIL,SINGLE_LOCATION,765.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/20/2022,FALSE,0.0,FALSE
1019762,Samsara,RETAIL,SINGLE_LOCATION,101.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/13/2021,FALSE,0.0,FALSE
1019457,Robbins and Company,RETAIL,SINGLE_LOCATION,12509.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/24/2021,FALSE,0.0,FALSE
1018289,Regency Interiors,RETAIL,SINGLE_LOCATION,455.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/14/2021,FALSE,0.0,FALSE
1017906,Mod and Proper,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/23/2020,FALSE,0.0,FALSE
1038119,Hannah Phillips Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/29/2025,TRUE,19.9,FALSE
1024665,"Been There Done That, Inc.",DESIGN,DESIGN_FIRM,0.0,-50.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/6/2025,TRUE,18.6,FALSE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - LOSING (FLOOR REMOVED): 588 accounts | 195895.45 revenue,,,,,,,,,,,,,,
(DESIGN segment + Not new in 2025),,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1008216,Pfeffer Torode Architecture,DESIGN,ARCHITECT_BUILDER,3235.0,2499.0,5,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/26/2023,FALSE,51.3,TRUE
1016208,Lauren Granger Design LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,2482.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,8/10/2022,FALSE,50.3,TRUE
1035238,Clutch,DESIGN,DESIGNER_INDEPENDENT,25.0,2480.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/10/2024,FALSE,65.6,TRUE
1022233,Canvas & Clay Studio,DESIGN,DESIGN_FIRM,1930.0,2477.71,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/25/2022,FALSE,43.2,TRUE
1007386,Ryan Austin Design,DESIGN,DESIGNER_INDEPENDENT,1102.0,2450.0,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/5/2020,FALSE,65.7,TRUE
1023928,Kristen McGee Homes & Design,DESIGN,DESIGNER_INDEPENDENT,781.0,2400.0,4,3,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/26/2023,FALSE,71.5,TRUE
1024288,Tricia Sappington Home,DESIGN,DESIGNER_INDEPENDENT,1849.0,2394.0,3,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/25/2023,FALSE,62.1,TRUE
1020966,Casia Home,DESIGN,DESIGNER_INDEPENDENT,-160.0,2392.7,1,8,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,1/19/2022,FALSE,70.7,TRUE
1022030,"Tybee Vacation Rentals/Applepeel Enterprises, Inc",DESIGN,HOSPITALITY,3085.0,2386.75,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/9/2022,FALSE,33.6,TRUE
1012866,Everly and Monet,DESIGN,DESIGNER_INDEPENDENT,130.0,2382.0,1,3,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,3/4/2020,FALSE,71.1,TRUE
1026637,Third & Evergreen,DESIGN,DESIGN_FIRM,6090.0,2380.0,3,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/6/2024,FALSE,43.2,TRUE
1004003,Penny Bowen Designs-Bella,DESIGN,DESIGN_FIRM,8227.0,2350.0,6,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/23/2020,FALSE,47.3,TRUE
1012947,"2 Gays and a Design, LLC",DESIGN,DESIGNER_INDEPENDENT,4938.4,2340.0,3,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/10/2020,FALSE,45.0,TRUE
1013371,Violet Marsh,DESIGN,DESIGNER_INDEPENDENT,12876.75,2328.0,7,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,9/29/2020,FALSE,50.0,TRUE
1016615,Archie Bolden,DESIGN,DESIGN_FIRM,2845.0,2320.0,4,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/30/2021,FALSE,38.4,TRUE
1026164,Vintage Nest Home & Design,DESIGN,DESIGN_FIRM,14102.5,2289.0,10,6,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/17/2024,FALSE,59.0,TRUE
1012105,Richard and Co Interior Design,DESIGN,DESIGN_FIRM,2125.0,2265.0,2,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/26/2021,FALSE,60.9,TRUE
1018977,"Frances K Treadway, LID",DESIGN,DESIGN_FIRM,3579.5,2258.0,11,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/13/2021,FALSE,52.4,TRUE
1020690,Keegan Leuer,DESIGN,DESIGNER_INDEPENDENT,635.0,2257.5,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/11/2021,FALSE,52.4,TRUE
1021372,BBC DESIGN LLC,DESIGN,DESIGNER_INDEPENDENT,1675.0,2229.0,3,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/5/2022,FALSE,52.4,TRUE
1024093,"Design Principles, LLC",DESIGN,DESIGNER_INDEPENDENT,8303.4,2201.0,6,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/27/2023,FALSE,40.3,TRUE
1019173,"R Rice Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,1210.0,2145.0,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/19/2021,FALSE,49.5,TRUE
1019455,Cynthia Rochow  dba Studio Two,DESIGN,DESIGNER_INDEPENDENT,0.0,2144.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/3/2021,FALSE,52.2,TRUE
1014749,India King Designs,DESIGN,DESIGNER_INDEPENDENT,16072.24,2137.0,7,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/24/2019,FALSE,65.3,TRUE
1014657,Distinctive Decor - AL,DESIGN,DESIGNER_INDEPENDENT,6303.7,2104.0,3,5,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/26/2022,FALSE,44.2,TRUE
1013530,Second Mile,DESIGN,DESIGNER_INDEPENDENT,0.0,2095.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/12/2020,FALSE,47.2,TRUE
1022134,Madissen Walker Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,2075.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,9/20/2022,FALSE,58.7,TRUE
1016478,Sacred Space Studio LLC,DESIGN,DESIGNER_INDEPENDENT,301.0,2060.0,2,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/14/2020,FALSE,59.7,TRUE
1020386,MP INTERIORS LLC,DESIGN,DESIGN_FIRM,0.0,2036.0,0,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/12/2021,FALSE,47.3,TRUE
1013590,Modern Remains,DESIGN,DESIGNER_INDEPENDENT,0.0,2025.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/16/2021,FALSE,52.5,TRUE
1026168,Interior Beauty Designs LLC,DESIGN,DESIGN_FIRM,978.0,2024.0,1,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/15/2024,FALSE,60.7,TRUE
1027368,KM Interior Styling,DESIGN,DESIGNER_INDEPENDENT,346.5,2002.25,1,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/27/2024,FALSE,62.3,TRUE
1018606,Classic Design LTD,DESIGN,DESIGN_FIRM,1125.0,1975.3,1,5,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/7/2022,FALSE,64.8,TRUE
1024037,Zehna Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,1975.0,1,0,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/16/2023,FALSE,41.4,TRUE
1021863,Century Park,DESIGN,DESIGNER_INDEPENDENT,0.0,1950.0,0,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/24/2022,FALSE,55.5,TRUE
1007876,"Chambless Hall Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,1272.0,1930.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/8/2020,FALSE,52.6,TRUE
1024910,Emily Wood Interiors LLC,DESIGN,DESIGNER_INDEPENDENT,320.0,1877.0,2,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/10/2023,FALSE,55.2,TRUE
1001629,Zindori,DESIGN,DESIGNER_INDEPENDENT,0.0,1849.5,0,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/28/2020,FALSE,61.6,TRUE
1008109,Artisan Design Studio,DESIGN,DESIGNER_INDEPENDENT,0.0,1815.0,0,5,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/20/2020,FALSE,61.8,TRUE
1024220,"Modern English Designs, LLC",DESIGN,DESIGN_FIRM,8163.0,1801.0,4,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/18/2023,FALSE,49.2,TRUE
1034889,Peak interiors by Chunja Sinclair,DESIGN,DESIGNER_INDEPENDENT,848.7,1800.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/11/2024,FALSE,43.5,TRUE
1005857,Marianne Strong Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,1765.0,0,2,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/21/2020,FALSE,74.0,TRUE
1027107,Ivory Blue,DESIGN,DESIGNER_INDEPENDENT,5525.0,1695.0,4,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/14/2024,FALSE,40.8,TRUE
1001751,Bmac Interiors,DESIGN,DESIGN_FIRM,1990.0,1694.5,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/12/2020,FALSE,46.1,TRUE
1022787,Emily Dyer Design,DESIGN,DESIGNER_INDEPENDENT,2320.0,1694.0,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/14/2022,FALSE,45.0,TRUE
1019436,Molly + Tate Interiors LLC,DESIGN,DESIGNER_INDEPENDENT,7805.0,1685.0,8,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/18/2021,FALSE,40.5,TRUE
1023571,"3rd Avenue Interiors, INC DBA- Dana Pope Designs",DESIGN,DESIGN_FIRM,521.0,1679.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/25/2023,FALSE,52.6,TRUE
1016132,H Mathews Interiors,DESIGN,DESIGNER_INDEPENDENT,3173.0,1662.0,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/30/2020,FALSE,56.7,TRUE
1026312,"MK Design Group, Inc.",DESIGN,DESIGN_FIRM,2079.6,1659.7,2,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/25/2024,FALSE,59.1,TRUE
1000120,Alpha Rug Expo,DESIGN,DESIGN_FIRM,981.0,1616.0,2,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/11/2021,FALSE,47.3,TRUE
1024846,Amberly White Design,DESIGN,DESIGNER_INDEPENDENT,0.0,1585.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,8/7/2023,FALSE,42.5,TRUE
1020280,"Lime House Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,4535.0,1585.0,5,2,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/1/2021,FALSE,34.8,TRUE
1016780,Traci Rhoads Interiors,DESIGN,DESIGN_FIRM,32552.19,1542.0,22,5,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/20/2020,FALSE,61.0,TRUE
1026888,Johna Jamison Design Studio LLc,DESIGN,DESIGNER_INDEPENDENT,524.5,1492.0,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/30/2024,FALSE,55.1,TRUE
1021698,Jennifer Liffmann Interior Design,DESIGN,DESIGNER_INDEPENDENT,0.0,1492.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/6/2022,FALSE,49.7,TRUE
1002962,"J Edwards Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,1400.0,1492.0,1,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/9/2021,FALSE,38.3,TRUE
1025406,"Parker Elliott, LLC",DESIGN,DESIGNER_INDEPENDENT,20406.0,1475.0,5,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/21/2023,FALSE,33.8,TRUE
1026649,JLL Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,1470.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/7/2024,FALSE,47.9,TRUE
1008869,Unbranded,DESIGN,DESIGNER_INDEPENDENT,0.0,1454.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/2/2020,FALSE,74.2,TRUE
1017577,Kate Dague Interior Design,DESIGN,DESIGNER_INDEPENDENT,0.0,1425.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/9/2024,FALSE,49.8,TRUE
1008472,"Interior Style, LLC",DESIGN,DESIGNER_INDEPENDENT,631.0,1413.0,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/10/2020,FALSE,60.4,TRUE
1016290,Robin Praino Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,1410.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/19/2020,FALSE,59.0,TRUE
