Shelly Meshwork (CA),,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,
================================================================================,,,,,,,,,,,
2025 Acct Total,Rev_2024,Rev_2025,Net_Account_Change for 2026,Net_Rev_Change,2026 Acct Total, Rev_2025 after Acct Change ,,,,,
927,2237042.31,2118559.28,0,0.0,927," $2,118,559.28 ",,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
BREAKDOWN BY SEGMENT/GROUP,,,,,,,,,,,
================================================================================,,,,,,,,,,,
,Accounts,Revenue,,,,,,,,,
Group 1,30,1308150.86,,,,,,,,,
Group 2,98,748983.94,,,,,,,,,
Group 3,799,61424.48,,,,,,,,,
Totals,927,2118559.28,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 30 accounts | $1308150.86 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1001701,Polanco Furniture (Canada),RETAIL,SINGLE_LOCATION,Group 1 Medium Potential,21921.1,19260.6,16,25,FALSE,N,FALSE
1012225,Accents for Living,RETAIL,SINGLE_LOCATION,Group 1 High Potential,7505.0,18263.0,19,14,FALSE,N,FALSE
1009393,Jenny Martin Design,DESIGN,DESIGNER_INDEPENDENT,Group 1 Medium Potential,46729.03,18090.8,14,12,FALSE,N,FALSE
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 2 (MID REVENUE) - KEEPING: 98 accounts | $748983.94 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1019447,Arcadia Modern Home Inc.,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,22370.0,17074.7,31,27,FALSE,N,FALSE
1003367,Parliament Design Inc.,RETAIL,SINGLE_LOCATION,Group 2 High Potential,13265.9,16811.05,25,22,FALSE,N,FALSE
