Ron Kessler,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,
================================================================================,,,,,,,,,,,
2025 Acct Total,Rev_2024,Rev_2025,Net_Account_Change for 2026,Net_Rev_Change,2026 Acct Total, Rev_2025 after Acct Change ,,,,,
194,1241834.71,1134956.4,-62,-24000.14,132," $1,110,956.26 ",,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
BREAKDOWN BY SEGMENT/GROUP,,,,,,,,,,,
================================================================================,,,,,,,,,,,
,Accounts,Revenue,,,,,,,,,
Group 1,20,612685.05,,,,,,,,,
Group 2,59,472491.61,,,,,,,,,
Group 3,52,25779.6,,,,,,,,,
Totals,132,1110956.26,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 20 accounts | $612685.05 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1021234.0,Bishop Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,18393.5,8196.6,7,8,FALSE,N,FALSE
1010591.0,Marc T Nielsen,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,3447.6,7862.0,3,6,FALSE,N,FALSE
1009113.0,"KBD, Inc dba Kitchens By Design",RETAIL,SINGLE_LOCATION,Group 2 High Potential,2641.0,7831.26,4,9,FALSE,N,FALSE
1006231.0,Chatham Home Interiors,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,2153.0,7495.0,2,1,FALSE,N,FALSE
1005753.0,Interiors by Julie Bell and Associates,DESIGN,DESIGN_FIRM,Group 2 High Potential,4699.45,7445.8,5,3,FALSE,N,FALSE
1037281.0,Vier Design Co,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,0.0,7092.0,0,3,TRUE,N,FALSE
1003715.0,Dj Interiors LLC Dba Id Interior Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,14760.3,6747.6,7,8,FALSE,N,FALSE
1015323.0,Swatch Interior Concepts,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,7640.9,6664.0,6,3,FALSE,N,FALSE
1000339.0,Sugar Bakers Home Fashions,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,17646.0,6602.5,16,6,FALSE,N,FALSE
1019471.0,Stellas Finishing Touches,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,14754.0,6599.0,11,9,FALSE,N,FALSE
1007058.0,Finishing Touches (IN),RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,8864.0,6560.23,5,10,FALSE,N,FALSE
1015876.0,Hartzog Interiors,RETAIL,SINGLE_LOCATION,Group 2 High Potential,5603.0,6048.68,8,5,FALSE,N,FALSE
1014017.0,RG Decor,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,8099.71,5875.5,12,12,FALSE,N,FALSE
1024435.0,Petrella Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,3517.0,5855.0,2,2,FALSE,N,FALSE
1021270.0,Stephanie Wiott Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,3940.0,5711.36,1,4,FALSE,N,FALSE
1010482.0,Gilberg Furniture,RETAIL,SINGLE_LOCATION,Group 2 High Potential,8993.1,5614.0,6,4,FALSE,N,FALSE
1026512.0,Christine Kommer Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,408.5,5445.0,1,4,FALSE,N,FALSE
1003141.0,Savvy Decor,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,10410.49,5369.14,14,6,FALSE,N,FALSE
1023780.0,Clare Kennedy Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,6105.0,4993.0,3,3,FALSE,N,FALSE
1019399.0,Kirkshire Design Group,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,11679.0,4952.0,6,6,FALSE,N,FALSE
1018362.0,M and M Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,3613.0,4907.35,5,2,FALSE,N,FALSE
1035319.0,Stonesthrow,RETAIL,MULTIPLE_LOCATIONS,Group 2 High Potential,0.0,4821.0,0,5,TRUE,N,FALSE
1013353.0,Mallory Hoggard Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,14821.5,4705.23,11,6,FALSE,N,FALSE
1021193.0,"The Studio of John B. Mitchell, Inc.",DESIGN,ARCHITECT_BUILDER,Group 2 Medium Potential,1800.0,4465.0,1,1,FALSE,N,FALSE
