REP NAME ONLY,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,
================================================================================,,,,,,,,,,,
2025 Acct Total,Rev_2024,Rev_2025,Net_Account_Change for 2026,Net_Rev_Change,2026 Acct Total, Rev_2025 after Acct Change ,,,,,
240,750560.15,820619.48,-139,-13496.75,101," $807,122.73 ",,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,
================================================================================,,,,,,,,,,,
,Accounts,Revenue,,,,,,,,,
Group 1,12,359696.34,,,,,,,,,
Group 2,54,441365.39,,,,,,,,,
Group 3,35,6061.0,,,,,,,,,
Totals,101,807122.73,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 12 accounts | $359696.34 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1014936,Bobby Berk,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,3196.4,5166.0,8,14,FALSE,N,FALSE
1001178,"Fowler and Moore, Inc.",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,13789.0,4897.0,14,3,FALSE,N,FALSE
1018185,Sandra Fox Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,4421.0,4787.76,4,10,FALSE,N,FALSE
1009262,VIRTU Home & Garden,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,7675.08,4603.0,6,5,FALSE,N,FALSE
1026405,Sarah Rahn Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,1693.0,4377.5,5,1,FALSE,N,FALSE
1006219,"Michael S Smith, Inc.",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,6170.0,4251.0,1,2,FALSE,N,FALSE
1005435,"The Sofa Guy, Inc.",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,10299.5,4140.5,20,7,FALSE,N,FALSE
1006944,See Materials,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,4100.0,3680.0,1,1,FALSE,N,FALSE
1024370,Kiki Design Studio,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,4494.5,3680.0,7,3,FALSE,N,FALSE
1001121,Maya Williams Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,10845.0,3660.0,5,2,FALSE,N,FALSE
1011937,Yvette Chaix Interior Design,DESIGN,DESIGN_FIRM,Group 2 High Potential,0.0,3533.0,0,6,TRUE,N,FALSE
1022032,Melanie Lynn Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,256.5,3260.0,1,2,FALSE,N,FALSE
1019584,J & G Central Coast Interiors DBA Chic Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,1048.2,3075.0,2,3,FALSE,N,FALSE
1007447,Polanco Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,15856.8,2988.0,5,3,FALSE,N,FALSE
1007308,Malibu Interiors and Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,7330.0,2961.7,2,3,FALSE,N,FALSE
1014967,A. Maison,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,2862.5,0,2,FALSE,N,FALSE
1007771,JRSID,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,206.8,2718.4,3,2,FALSE,N,FALSE
1017862,MC Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,2644.0,0,2,FALSE,N,FALSE
1013238,Breeze Giannasio Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,0.0,2528.0,0,1,FALSE,N,FALSE
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - KEEPING: 35 accounts | $6061.00 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1000350,Maison Luxe,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,10281.0,2270.0,7,3,FALSE,N,FALSE
1023922,Rocha Design Studio,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,1285.0,0,2,TRUE,N,FALSE
1037758,Aladdin Rugs,RETAIL,MULTIPLE_LOCATIONS,Group 3 High Potential,0.0,697.0,0,1,TRUE,N,FALSE
1037133,De-cor (CA),RETAIL,SINGLE_LOCATION,Group 3 High Potential,0.0,684.0,0,2,TRUE,N,FALSE
1000342,Donna's Furniture and Interiors,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,0.0,485.0,0,1,FALSE,N,FALSE
1005490,JLK Interiors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,6687.69,283.0,7,1,FALSE,N,FALSE
1009832,Chandeliers and Tulips,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,485.0,185.0,1,2,FALSE,N,FALSE
1001887,Eden La,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,358.0,122.0,2,1,FALSE,N,FALSE
1036897,Michael Smith Inc.,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,25.0,0,0,TRUE,N,FALSE
1007047,Lavish Design Studio,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,0.0,25.0,0,0,FALSE,N,FALSE
1000353,Old World Rugs,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1004109,Modern Rugs LA,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1003294,Nest Studio Rentals,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1002551,Dennee's Distinctive Furniture,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,1,0,FALSE,N,FALSE
1004205,Weego Home,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1002370,Trebor-Nevets,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,215.0,0.0,1,0,FALSE,N,FALSE
1000789,Grace Home Furnishings,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1001831,Fortini,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1001914,Architexture,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1008962,James Royce,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1007726,Interior Illusions (CA),RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1006139,Fringe,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1007013,"Christina Karras, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1015505,CREATIVE JDEA INC,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,6823.0,0.0,2,0,FALSE,N,FALSE
1011594,Indigo Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,0.0,0,1,TRUE,N,FALSE
1015483,JD Staron  LA,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1013407,Room Service,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,354.0,0.0,1,0,FALSE,N,FALSE
1025006,Hollywood Glam Furniture,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1018940,CODA A-M,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,8617.0,0.0,1,0,FALSE,N,FALSE
1018627,SITTING PRETTY,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1000351,Meridith Baer Home,DESIGN,DESIGN_FIRM,Group 3 Low Potential,40515.0,0.0,7,0,FALSE,Y,TRUE
1026832,Designer's Resource of So. Bay,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1037230,WOODS + DANGARAN,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE
1037414,M. Roy Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE
1037820,Circa Genevieve ID,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,0.0,0,1,TRUE,N,FALSE
,,,,,,,,,,,
