REP NAME ONLY,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,
================================================================================,,,,,,,,,,,
2025 Acct Total,Rev_2024,Rev_2025,Net_Account_Change for 2026,Net_Rev_Change,2026 Acct Total, Rev_2025 after Acct Change ,,,,,
239,1684730.14,1584817.02,-90,-29777.81,149," $1,555,039.21 ",,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,
================================================================================,,,,,,,,,,,
,Accounts,Revenue,,,,,,,,,
Group 1,29,913230.59,,,,,,,,,
Group 2,82,628267.42,,,,,,,,,
Group 3,38,13541.2,,,,,,,,,
Totals,149,1555039.21,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 29 accounts | $913230.59 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1003250,Mitchell's Interiors and Floor Designs,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,25709.5,15050.25,12,5,FALSE,N,FALSE
1002766,Interior Concepts LLC (VA),DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,10365.0,13892.0,12,10,FALSE,N,FALSE
1016034,LH INTERIORS,DESIGN,DESIGN_FIRM,Group 2 High Potential,4193.9,13846.88,7,4,FALSE,N,FALSE
1009312,"Bloom & Co Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,24629.5,13323.94,12,8,FALSE,N,FALSE
1019138,Leah Walder Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,10681.9,13064.34,18,13,FALSE,N,FALSE
1016836,Julia Longchamps Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,13769.6,12992.28,12,11,FALSE,N,FALSE
1000929,"Eaton Young Galleries, Inc",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,14124.78,12982.7,28,18,FALSE,N,FALSE
1007583,Homewood Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,11390.0,12265.5,9,8,FALSE,N,FALSE
1005834,Melissa McLay Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,7568.0,12052.13,5,4,FALSE,N,FALSE
1007880,Michael Molesky Interior Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,14654.65,11919.32,8,7,FALSE,N,FALSE
1003336,Peyton Home-Peyton Hart,RETAIL,SINGLE_LOCATION,Group 2 High Potential,15696.0,11851.16,14,8,FALSE,N,FALSE
1009112,"C and E Furniture, Inc.",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,14795.0,11493.0,16,14,FALSE,N,FALSE
1006918,MS Vicas Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,22728.72,10557.0,15,10,FALSE,N,FALSE
1001097,Interiors By Shannon Bieter LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,5184.0,9942.0,5,3,FALSE,N,FALSE
1003298,Erin Paige Pitts Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,6286.5,9833.08,3,6,FALSE,N,FALSE
1027607,GC Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,2222.5,9830.0,3,5,FALSE,N,FALSE
1025122,H+Co Design Haus LLC/Decorating Den Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,15090.7,9709.5,8,8,FALSE,N,FALSE
1001684,Welcome Home Staging,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,10649.4,9680.0,7,7,FALSE,N,FALSE
1021829,Lotter Design LLC/Decorating Den Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,16396.0,9427.0,5,7,FALSE,N,FALSE
1020684,Hanover Avenue,DESIGN,DESIGN_FIRM,Group 2 High Potential,5194.0,9417.0,2,4,FALSE,N,FALSE
1003007,Williamsburg Heritage Furniture,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,13174.1,9238.0,13,11,FALSE,N,FALSE
1013348,Holland Custom Designs - Decorating Den,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,6395.0,9027.0,2,3,FALSE,N,FALSE
1027978,Erica Burns Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,0.0,8563.0,0,1,TRUE,N,FALSE
1000710,Jennifer Stoner Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,23450.4,8445.5,7,5,FALSE,N,FALSE
1003234,Amanda Austin Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,6424.0,8381.15,4,8,FALSE,N,FALSE
1000675,Whittington Design Studio,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,12504.8,8287.6,14,8,FALSE,N,FALSE
1003430,Beaty and Brown,DESIGN,DESIGN_FIRM,Group 2 High Potential,1484.5,8244.0,2,4,FALSE,N,FALSE
1007071,"Leslie Anderson Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,18532.0,8217.8,18,9,FALSE,N,FALSE
1020026,Designs by Niki LLC/Decorating Den Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,4726.04,8184.04,9,4,FALSE,N,FALSE
1009373,C and J Interiors - Decorating Den,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,12645.0,8105.0,16,9,FALSE,N,FALSE
1019835,A & S Sales of Virginia,RETAIL,SINGLE_LOCATION,Group 2 High Potential,0.0,7810.8,0,7,FALSE,N,FALSE
1003254,"Guest Room, Inc.",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,8519.94,7725.5,10,7,FALSE,N,FALSE
1009420,Sofas Etc,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,7563.0,7713.0,13,8,FALSE,N,FALSE
1010053,Bertin's Decorating Den,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,3625.0,7563.25,6,2,FALSE,N,FALSE
1005491,Christy Brown Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,23179.22,7381.0,14,12,FALSE,N,FALSE
1022452,Cicada House,DESIGN,DESIGNER_INDEPENDENT,Group 2 Low Potential,6140.0,7166.5,1,1,FALSE,N,FALSE
1021449,DKM Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,7118.0,0,4,FALSE,N,FALSE
1006891,Casual Designs Furniture,RETAIL,MULTIPLE_LOCATIONS,Group 2 Medium Potential,10163.2,6968.9,18,16,FALSE,N,FALSE
1005000,Floors Etc-N Ginsburg,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,1292.5,6885.16,5,1,FALSE,N,FALSE
1025404,Bountiful Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,6770.5,0,3,FALSE,N,FALSE
1007316,"P Four, LLC",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,1185.0,6361.0,1,2,FALSE,N,FALSE
1021757,Bella Casa Design DBA Decorating Den Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,1900.0,6325.0,3,7,FALSE,N,FALSE
1017106,Flourish Spaces,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,6169.0,0,4,FALSE,N,FALSE
1005610,Mark Showell Interiors,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,9343.0,6049.3,4,3,FALSE,N,FALSE
1002623,Smith and Thomasson Interiors LLC,DESIGN,DESIGN_FIRM,Group 2 High Potential,2295.0,5954.0,1,3,FALSE,N,FALSE
1021417,"Maison Demarchelier, LLC",RETAIL,STORE_FURNITURE,Group 2 Medium Potential,7934.8,5767.15,27,21,FALSE,N,FALSE
1007360,"Design Ctr of Rehoboth, DCOR",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,4965.0,5570.0,5,6,FALSE,N,FALSE
1009500,Cindy C Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,1503.0,5361.96,2,9,FALSE,N,FALSE
1000728,Designers Market Of Richmond,DESIGN,DESIGN_FIRM,Group 2 High Potential,756.0,5354.92,0,4,FALSE,N,FALSE
1015796,Clifton House,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,10608.0,5285.3,2,3,FALSE,N,FALSE
1008193,Shea Studio Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,9264.5,5102.0,3,6,FALSE,N,FALSE
1005511,Folly Home Furnishings,RETAIL,SINGLE_LOCATION,Group 2 High Potential,1475.0,4906.0,1,3,FALSE,N,FALSE
1025879,Sarah Goldfarb Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,8310.0,4835.0,3,2,FALSE,N,FALSE
1010866,Casey Sanford Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,26137.75,4721.0,10,3,FALSE,N,FALSE
1013574,Nancy Wyandt Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,5028.0,4517.5,5,3,FALSE,N,FALSE
1010940,The Village House,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,2270.0,4403.0,2,1,FALSE,N,FALSE
1022453,Gina Drago Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,17855.96,4324.0,14,4,FALSE,N,FALSE
1002662,Ella Scott Design LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,15827.75,4136.0,9,6,FALSE,N,FALSE
1018094,Hollace Clare Ltd,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,26892.9,4095.5,15,4,FALSE,N,FALSE
