Rep Detail Report: Hana Nassri,,,,,,,,,,,,,,
Generated: 2025-12-18 06:57:19,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Total Accounts (after alignment):,Total 2024 Revenue: ,Total 2025 Revenue:,Accounts Removed (Floor):,Revenue Removed (Floor): ,Final Accounts (Keeping):,Final Revenue (Keeping):,Zero Revenue Accounts:,Zero Revenue New 2025 Accounts: ,,,,,,
957,2061665.5,2094988.12,606,212383.53,351,1882604.59,458,48,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
,Accounts,Revenue,Removed,,,,,,,,,,
Group 2 Medium Potential: ,129,819596.66,0,,,,,,,,,,
Group 2 High Potential: ,69,505115.3,0,,,,,,,,,,
Group 1 High Potential: ,13,386698.1,0,,,,,,,,,,
Group 3 Medium Potential: ,177,201810.93,166,,,,,,,,,,
Group 1 Medium Potential: ,4,93307.62,0,,,,,,,,,,
Group 3 High Potential: ,100,52031.81,3,,,,,,,,,,
Group 3 Low Potential: ,461,21633.7,437,,,,,,,,,,
Group 2 Low Potential: ,4,14794.0,0,,,,,,,,,,
Totals,957,2094988.12,606,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 17 accounts | 480005.72 revenue,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1023109,MYD Furniture Inc d/b/a Pitusa Furniture,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/9/2022,FALSE,0.0,FALSE
1024009,Elements On Railroad,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/15/2023,FALSE,0.0,FALSE
1007775,Richard Kiefner Interior Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/5/2025,TRUE,18.3,FALSE
1006990,Tri-State Carpet Connections,RETAIL,SINGLE_LOCATION,2142.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/3/2024,FALSE,0.0,FALSE
1005765,"Leewood, Inc dba Brians Furniture",RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/12/2020,FALSE,0.0,FALSE
1006257,Michaels Furniture,RETAIL,SINGLE_LOCATION,445.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/7/2020,FALSE,0.0,FALSE
1005614,Design Collectif,RETAIL,SINGLE_LOCATION,3121.0,0.0,2,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/6/2021,FALSE,0.0,FALSE
1005725,"Carpet Time, Inc.",RETAIL,MULTIPLE_LOCATIONS,4725.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/1/2021,FALSE,0.0,FALSE
1017714,Bliss Home Market,RETAIL,SINGLE_LOCATION,4910.5,0.0,5,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/21/2021,FALSE,0.0,FALSE
1013667,Surround Sounds,RETAIL,SINGLE_LOCATION,4784.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/5/2024,FALSE,0.0,FALSE
1011538,Today's Home Interiors,RETAIL,SINGLE_LOCATION,6717.5,0.0,5,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/13/2020,FALSE,0.0,FALSE
1018079,Anselmi Gray Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,3/17/2025,TRUE,17.5,FALSE
1018929,Luxe Interiors and Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,1/15/2025,TRUE,19.1,FALSE
1018273,Punctuate Your Style,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/25/2021,FALSE,0.0,FALSE
1021670,Matriark,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/16/2022,FALSE,0.0,FALSE
1022436,RAM Design Home LLC,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/29/2022,FALSE,0.0,FALSE
1001487,Alba Home,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/10/2020,FALSE,0.0,FALSE
1002975,Window Concepts,RETAIL,SINGLE_LOCATION,8311.58,0.0,5,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/14/2020,FALSE,0.0,FALSE
1036178,Deirdre King Creative,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,2/20/2025,TRUE,17.5,FALSE
1036085,Anjali McFarland Interiors LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,2/14/2025,TRUE,17.5,FALSE
1035929,Wing and Clover LLC.,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,1/31/2025,TRUE,20.6,FALSE
1035769,MAC Design Company,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/11/2025,TRUE,17.2,FALSE
1035849,SPIRIT BEAUTY LIFE,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,2/1/2025,TRUE,22.1,FALSE
1035903,Stocks Draperies,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,2/26/2025,TRUE,25.0,FALSE
1035627,Hardt Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,4/8/2025,TRUE,17.4,FALSE
1035593,Chelsea McGuigan Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,1/23/2025,TRUE,23.6,FALSE
1035380,kathryn cook llc,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,1/12/2025,TRUE,19.1,FALSE
1035415,Sereine Home Design Services,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/27/2025,TRUE,19.8,FALSE
1035182,Studio RB LLC,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/16/2025,TRUE,20.0,FALSE
1035651,Interior Serenity,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,1/6/2025,TRUE,22.1,FALSE
1035671,Victoria Hagan Interiors,DESIGN,DESIGNER_NO_SHOWROOM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,1/6/2025,TRUE,20.6,FALSE
1035706,The Niche Interior Design,DESIGN,DESIGNER_NO_SHOWROOM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,5/7/2025,TRUE,17.3,FALSE
1036393,Ora Penn Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/10/2025,TRUE,18.6,FALSE
1036353,Payal Bansal Design LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/29/2025,TRUE,16.8,FALSE
1036766,BATLIBOI STUDIO,DESIGN,DESIGN_FIRM,0.0,0.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/25/2025,TRUE,23.0,FALSE
1036785,Joanne DePalma Inc.,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,4/18/2025,TRUE,17.4,FALSE
1036841,"K2B Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,5/5/2025,TRUE,18.8,FALSE
1036482,LeBlanc Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,3/26/2025,TRUE,18.9,FALSE
1036579,seed387,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,4/29/2025,TRUE,18.8,FALSE
1036700,Farrin Cary Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,4/21/2025,TRUE,18.9,FALSE
1036444,Brooke Abrams Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,3/19/2025,TRUE,25.0,FALSE
1036411,Studio M Design Co(OH),DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/8/2025,TRUE,16.9,FALSE
1036553,Louise Cohen Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/7/2025,TRUE,18.6,FALSE
1036757,Wise Interiors by Lyndsey Marie,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,4/18/2025,TRUE,18.9,FALSE
1036755,"MODISH INTERIORS, LLC",DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,4/23/2025,TRUE,18.9,FALSE
1036872,DeGennaro Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,5/2/2025,TRUE,17.3,FALSE
1036845,the berri box,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,5/21/2025,TRUE,21.8,FALSE
1009566,"Pavilion Floors, Inc",RETAIL,SINGLE_LOCATION,0.0,0.0,0,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,,FALSE,0.0,FALSE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - LOSING (FLOOR REMOVED): 606 accounts | 212383.53 revenue,,,,,,,,,,,,,,
(DESIGN segment + Not new in 2025),,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1025496,S montesi design inc,DESIGN,DESIGNER_INDEPENDENT,0.0,2457.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/4/2023,FALSE,46.8,TRUE
1023857,Bex Ink,DESIGN,DESIGNER_INDEPENDENT,0.0,2431.8,2,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/24/2023,FALSE,58.4,TRUE
1024408,K-Ann Kreations & design,DESIGN,DESIGNER_INDEPENDENT,900.0,2395.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/2/2023,FALSE,54.7,TRUE
1015885,Leeds Design LLC,DESIGN,DESIGNER_INDEPENDENT,3460.0,2370.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/23/2020,FALSE,44.3,TRUE
1019241,jessica levine interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,2365.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/22/2021,FALSE,46.2,TRUE
1014998,Antoinette Allande Interior Design,DESIGN,DESIGNER_INDEPENDENT,6015.0,2350.99,1,8,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/29/2020,FALSE,56.8,TRUE
1006901,Craftsman and Collector,DESIGN,DESIGNER_INDEPENDENT,5320.0,2344.15,8,0,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/28/2020,FALSE,44.5,TRUE
1018055,Wright Interiors,DESIGN,DESIGN_FIRM,5716.0,2315.0,4,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/29/2021,FALSE,51.1,TRUE
1011646,Jorge Castillo Design,DESIGN,DESIGNER_INDEPENDENT,4125.0,2305.0,2,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/24/2020,FALSE,55.2,TRUE
1021950,Him&His Design,DESIGN,DESIGN_FIRM,10252.2,2299.0,10,7,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/27/2022,FALSE,62.7,TRUE
1019667,Mactas Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,2275.4,0,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/7/2021,FALSE,56.8,TRUE
1013669,Tara Dowd Interior Designs,DESIGN,DESIGNER_INDEPENDENT,8304.0,2275.0,3,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/25/2020,FALSE,43.3,TRUE
1013743,Designs by Katy Lynn,DESIGN,DESIGNER_INDEPENDENT,122.0,2230.0,2,2,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,5/30/2019,FALSE,70.1,TRUE
1026269,Barbara Brosnan Interiors,DESIGN,DESIGN_FIRM,4270.4,2223.6,1,2,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/9/2024,FALSE,36.4,TRUE
1014796,Tina Ramchandani Creative,DESIGN,DESIGNER_INDEPENDENT,0.0,2220.94,0,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,9/28/2020,FALSE,59.5,TRUE
1024520,Liv Interiors (NY),DESIGN,DESIGNER_INDEPENDENT,2628.5,2217.0,3,6,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/17/2023,FALSE,55.6,TRUE
1034967,Tess Olivia Designs,DESIGN,DESIGNER_INDEPENDENT,813.0,2215.1,1,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/12/2024,FALSE,55.2,TRUE
1023131,"STUDIO LS, INC.",DESIGN,DESIGNER_INDEPENDENT,0.0,2196.0,0,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/5/2023,FALSE,50.6,TRUE
1021831,"Lauren Vallario Designs, Inc",DESIGN,DESIGNER_INDEPENDENT,3341.0,2180.0,2,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,8/22/2022,FALSE,40.5,TRUE
1022424,Rob Ornstein Interior Design,DESIGN,DESIGNER_INDEPENDENT,424.0,2149.0,2,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,9/6/2022,FALSE,51.6,TRUE
1026040,studio solow,DESIGN,DESIGN_FIRM,1255.0,2140.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/18/2023,FALSE,50.7,TRUE
1004349,Cape May Interiors LLC,DESIGN,DESIGNER_INDEPENDENT,25.0,2136.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/3/2023,FALSE,53.9,TRUE
1025762,Oak Heart Interiors,DESIGN,DESIGNER_INDEPENDENT,792.0,2125.0,2,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/12/2024,FALSE,50.9,TRUE
1025625,Abode Interior Design,DESIGN,DESIGN_FIRM,0.0,2095.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/8/2024,FALSE,54.1,TRUE
1022191,H. Everson Designs,DESIGN,DESIGN_FIRM,665.0,2089.0,1,5,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/19/2022,FALSE,72.5,TRUE
1011603,Z+ Interiors,DESIGN,DESIGN_FIRM,18282.0,2078.0,10,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/10/2020,FALSE,57.7,TRUE
1013135,Elegant Interiors - Decorating Den,DESIGN,DESIGNER_INDEPENDENT,3587.0,2050.0,4,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/22/2020,FALSE,48.6,TRUE
1024804,KE Interior Design,DESIGN,DESIGN_FIRM,2122.5,2042.0,4,5,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/13/2023,FALSE,49.9,TRUE
1018803,Post Home,DESIGN,DESIGNER_INDEPENDENT,4420.5,2035.0,2,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/10/2021,FALSE,56.5,TRUE
1015793,Jensen & Co.,DESIGN,DESIGNER_INDEPENDENT,0.0,1978.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/26/2020,FALSE,50.3,TRUE
1001552,Lm Design Group LLC,DESIGN,DESIGN_FIRM,1757.0,1956.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/25/2021,FALSE,58.4,TRUE
1021710,Kitty Burruss Interiors,DESIGN,DESIGNER_INDEPENDENT,8094.4,1952.5,5,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/2/2022,FALSE,51.3,TRUE
1010861,Beautiful Home,DESIGN,DESIGN_FIRM,3533.0,1946.9,3,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/24/2022,FALSE,61.0,TRUE
1016263,Lauren Stern Design,DESIGN,DESIGN_FIRM,615.0,1914.5,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/15/2020,FALSE,53.8,TRUE
1017068,Staging & Design by Susie,DESIGN,DESIGNER_INDEPENDENT,1170.5,1908.0,3,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,8/31/2020,FALSE,56.7,TRUE
1016027,CHRISSY GAMBA INTERIORS,DESIGN,DESIGNER_INDEPENDENT,7311.0,1871.0,1,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/5/2020,FALSE,41.6,TRUE
1018074,Think Chic Interiors,DESIGN,DESIGNER_INDEPENDENT,3405.0,1865.0,3,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/27/2021,FALSE,47.2,TRUE
1025619,Glamour Coach,DESIGN,DESIGNER_INDEPENDENT,0.0,1840.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/13/2023,FALSE,42.2,TRUE
1019596,Alla K Design,DESIGN,DESIGNER_INDEPENDENT,4075.0,1833.0,5,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/11/2021,FALSE,49.3,TRUE
1020763,Twelve15 Design Studio,DESIGN,DESIGN_FIRM,2840.0,1795.0,3,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/2/2023,FALSE,44.6,TRUE
1015853,Home By Taylor LLC,DESIGN,DESIGNER_INDEPENDENT,2122.0,1754.0,2,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/29/2020,FALSE,53.9,TRUE
1015439,emma corner interiors,DESIGN,DESIGNER_INDEPENDENT,2160.0,1740.0,2,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/10/2020,FALSE,47.0,TRUE
1021582,LJS Interiors,DESIGN,DESIGNER_INDEPENDENT,755.0,1686.0,2,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/17/2022,FALSE,60.5,TRUE
1025861,KC Interiors,DESIGN,DESIGNER_INDEPENDENT,5374.0,1645.0,3,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/16/2023,FALSE,44.4,TRUE
1018367,Lesley Lowe Design,DESIGN,DESIGN_FIRM,965.0,1600.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/4/2021,FALSE,53.1,TRUE
1026013,Alfano Design Studio,DESIGN,DESIGN_FIRM,125.0,1595.0,0,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/8/2023,FALSE,58.1,TRUE
1015429,marlene interiors and design,DESIGN,DESIGN_FIRM,1101.0,1582.0,1,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/18/2020,FALSE,52.6,TRUE
1011018,Express Yourself Interiors,DESIGN,DESIGNER_INDEPENDENT,1131.0,1576.0,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/3/2023,FALSE,60.5,TRUE
1017788,Millward Architecture & Design,DESIGN,DESIGN_FIRM,0.0,1570.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/14/2021,FALSE,49.1,TRUE
1022300,Luxury Investment Designs,DESIGN,DESIGNER_INDEPENDENT,2438.4,1570.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,8/1/2022,FALSE,40.5,TRUE
1020981,A.P. Interiors Ltd.,DESIGN,DESIGNER_INDEPENDENT,7997.7,1558.0,11,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/20/2022,FALSE,52.4,TRUE
1019597,Many Mustard Seeds,DESIGN,DESIGNER_INDEPENDENT,0.0,1547.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/11/2021,FALSE,55.4,TRUE
1017206,Julie Tiseo Designs,DESIGN,DESIGNER_INDEPENDENT,1855.0,1546.0,2,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,9/2/2020,FALSE,46.6,TRUE
1021203,Kirsten Hutton Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,1538.1,0,6,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/10/2022,FALSE,60.9,TRUE
1012510,Denham Vitalie Design LP,DESIGN,DESIGN_FIRM,35940.0,1530.0,2,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/18/2022,FALSE,54.2,TRUE
1027218,Feel At Home Renovation Consulting,DESIGN,DESIGNER_INDEPENDENT,12655.3,1515.0,3,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/6/2024,FALSE,37.0,TRUE
1035461,Olive Hill Design Company,DESIGN,DESIGN_FIRM,0.0,1508.0,0,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/5/2024,FALSE,53.7,TRUE
1019153,"Too Be Designed, LLC",DESIGN,DESIGNER_INDEPENDENT,6850.0,1505.0,2,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/14/2021,FALSE,40.4,TRUE
1023032,Anjali Pollack Design,DESIGN,DESIGN_FIRM,0.0,1495.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/3/2022,FALSE,52.2,TRUE
1018332,Beth Diana Smith Interior Design,DESIGN,DESIGNER_INDEPENDENT,493.0,1491.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/18/2021,FALSE,51.7,TRUE
1021591,J. Muschel Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,1466.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/26/2022,FALSE,54.2,TRUE
1016329,Shylee Grossman Interiors,DESIGN,DESIGN_FIRM,2960.0,1465.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,8/25/2020,FALSE,46.1,TRUE
1020682,C Norman Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,1460.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/26/2022,FALSE,48.3,TRUE
1025124,michael seibert design,DESIGN,DESIGNER_INDEPENDENT,0.0,1455.2,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,8/25/2023,FALSE,51.7,TRUE
1014307,Window Decor Distributors Buffalo,DESIGN,DESIGN_FIRM,478.5,1440.0,4,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/21/2020,FALSE,67.7,TRUE
1022584,Signature Interiors by Shannon Conley,DESIGN,DESIGNER_INDEPENDENT,2385.0,1438.0,3,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/11/2022,FALSE,41.5,TRUE
1005191,LCH Interiors,DESIGN,DESIGNER_INDEPENDENT,4087.0,1400.0,3,2,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/18/2019,FALSE,71.4,TRUE
1023541,KNM Design,DESIGN,DESIGNER_INDEPENDENT,769.0,1387.0,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/16/2023,FALSE,55.1,TRUE
1027419,Kristen Kells Creative,DESIGN,DESIGNER_INDEPENDENT,0.0,1373.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/29/2024,FALSE,52.4,TRUE
1001018,A Peaceful Home,DESIGN,DESIGNER_INDEPENDENT,0.0,1365.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,9/9/2020,FALSE,49.9,TRUE
1027875,Rivers Edge Design LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,1350.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,9/18/2024,FALSE,48.9,TRUE
1023808,Lynn Natale Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,1327.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/21/2023,FALSE,53.4,TRUE
1011621,AKD Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,1326.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/28/2021,FALSE,54.0,TRUE
1023149,"JK Design & Consulting, LLC",DESIGN,DESIGNER_INDEPENDENT,645.0,1320.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/7/2022,FALSE,42.0,TRUE
1014803,Beam and Bloom,DESIGN,DESIGNER_INDEPENDENT,0.0,1319.69,0,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/6/2020,FALSE,56.2,TRUE
1021478,Britt Alison Designs,DESIGN,DESIGN_FIRM,0.0,1313.8,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/20/2022,FALSE,50.0,TRUE
1018542,Lauren King Design,DESIGN,DESIGNER_INDEPENDENT,0.0,1310.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/15/2021,FALSE,55.5,TRUE
