Marti Hovater,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,
================================================================================,,,,,,,,,,,
2025 Acct Total,Rev_2024,Rev_2025,Net_Account_Change for 2026,Net_Rev_Change,2026 Acct Total, Rev_2025 after Acct Change ,,,,,
184,1910383.7,1805917.18,-44,-22247.35,140," $1,783,669.83 ",,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
BREAKDOWN BY SEGMENT/GROUP,,,,,,,,,,,
================================================================================,,,,,,,,,,,
,Accounts,Revenue,,,,,,,,,
Group 1,29,1422247.69,,,,,,,,,
Group 2,45,338922.11,,,,,,,,,
Group 3,66,22500.03,,,,,,,,,
Totals,140,1783669.83,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 29 accounts | $1422247.69 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1009815.0,"The Owen Group Design Firm, Inc.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,19207.34,13117.09,14,11,FALSE,N,FALSE
1016542.0,Chairma Design Group,DESIGN,DESIGN_FIRM,Group 2 High Potential,5419.0,12140.5,10,11,FALSE,N,FALSE
1015794.0,Sweetlake Interior Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,37632.05,11090.0,9,5,FALSE,N,FALSE
1010232.0,Nicole Rickey Interior Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,5547.0,11084.0,4,8,FALSE,N,FALSE
1005760.0,"Luxe Furniture and Design, Magnolia Lane Holdings",RETAIL,SINGLE_LOCATION,Group 2 High Potential,7795.0,10948.0,18,20,FALSE,N,FALSE
1021071.0,Arveaux Interiors,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,10893.0,10692.42,6,9,FALSE,N,FALSE
1002184.0,Eklektik Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,6053.0,10327.0,3,4,FALSE,N,FALSE
1000209.0,Great Rug Company (Houston),RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,14677.0,10120.5,27,24,FALSE,N,FALSE
1010613.0,Brickmoon Design,DESIGN,DESIGN_FIRM,Group 2 High Potential,0.0,9437.2,0,8,FALSE,N,FALSE
1009448.0,Monaco Home Interiors LLC,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,6160.5,8957.25,6,6,FALSE,N,FALSE
1037595.0,"Armorie Interiors, LLC",RETAIL,SINGLE_LOCATION,Group 2 High Potential,0.0,8642.0,0,1,TRUE,N,FALSE
1014081.0,G-Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,2100.0,8538.0,4,7,FALSE,N,FALSE
1008460.0,"Allan Moore and Associates Interiors, Inc.",DESIGN,DESIGN_FIRM,Group 2 High Potential,687.0,8526.0,2,10,FALSE,N,FALSE
1012749.0,All About Looks,DESIGN,DESIGN_FIRM,Group 2 High Potential,5559.0,8510.0,4,9,FALSE,N,FALSE
1000907.0,Sunnyroad,RETAIL,SINGLE_LOCATION,Group 2 High Potential,16291.5,8393.5,2,12,FALSE,N,FALSE
1034865.0,Icon Furniture,RETAIL,SINGLE_LOCATION,Group 2 High Potential,0.0,8195.25,0,2,TRUE,N,FALSE
1021545.0,Back Row Home,RETAIL,SINGLE_LOCATION,Group 2 High Potential,26256.0,7974.0,12,9,FALSE,N,FALSE
1022441.0,1st Class Solutions,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,10470.2,7096.0,6,7,FALSE,N,FALSE
1013815.0,Design Directions LLC (OK),DESIGN,DESIGN_FIRM,Group 2 Medium Potential,6495.0,7083.0,2,4,FALSE,N,FALSE
1013302.0,Manor Interiors,RETAIL,SINGLE_LOCATION,Group 2 High Potential,3843.5,6801.0,7,10,FALSE,N,FALSE
1008013.0,Urbane Home and Lifestyles,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,7700.36,6565.0,7,3,FALSE,N,FALSE
1016590.0,Lexington Home-Tommy Bahama (Houston),RETAIL,MULTIPLE_LOCATIONS,Group 2 Medium Potential,6199.0,6496.0,6,3,FALSE,N,FALSE
1006418.0,Laura U Inc.,DESIGN,DESIGN_FIRM,Group 2 High Potential,9410.2,6445.0,9,5,FALSE,N,FALSE
1017339.0,shm Architects,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,3805.0,5961.0,3,3,FALSE,N,FALSE
1007460.0,Homeology,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,10946.0,5808.0,16,3,FALSE,N,FALSE
1003700.0,Donna's Home Furnishings,RETAIL,MULTIPLE_LOCATIONS,Group 2 Medium Potential,8406.0,5685.1,20,9,FALSE,N,FALSE
1027390.0,Leftwich Chapman Floors,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,7772.0,4929.6,1,3,FALSE,N,FALSE
1005649.0,"B deVine, LLC",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,6749.7,4635.0,24,7,FALSE,N,FALSE
1013269.0,Lexington Home - Tommy Bahama- Austin,RETAIL,MULTIPLE_LOCATIONS,Group 2 Medium Potential,19416.88,4493.0,12,4,FALSE,N,FALSE
1021420.0,CWD Studio & Home LLC,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,0.0,4414.0,0,3,FALSE,N,FALSE
1015312.0,Shelby Wagner Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,3975.0,0,1,FALSE,N,FALSE
1012531.0,"Creative Impressions, Inc.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,3639.0,0,1,FALSE,N,FALSE
1000187.0,Corrales Decor,DESIGN,DESIGN_FIRM,Group 2 High Potential,1186.0,3534.0,2,8,FALSE,N,FALSE
1036251.0,Cosee Home,DESIGN,DESIGN_FIRM,Group 2 High Potential,0.0,3432.0,0,1,TRUE,N,FALSE
1020868.0,"D'Kor Home, Inc dba Twilly & Fig",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,2720.0,3265.0,2,2,FALSE,N,FALSE
